# Step Price Price_Change_Pct Simple_PnL Avellaneda_PnL Envelope_PnL
2475 181.679270 0.93 0.31 0.08 0.72
2476 181.609270 0.89 0.30 0.08 0.70
2477 181.672971 0.93 0.31 0.08 0.72
2478 181.653625 0.92 0.31 0.08 0.71
2479 181.648507 0.92 0.31 0.08 0.71
2480 181.595068 0.89 0.30 0.08 0.69
2481 181.635055 0.91 0.31 0.08 0.71
2482 181.670890 0.93 0.31 0.08 0.72
2483 181.649373 0.92 0.31 0.08 0.71
2484 181.607986 0.89 0.30 0.08 0.70
2485 181.598806 0.89 0.30 0.08 0.69
2486 181.599170 0.89 0.30 0.08 0.69
2487 181.573048 0.87 0.30 0.08 0.69
2488 181.562116 0.87 0.30 0.08 0.68
2489 181.597984 0.89 0.30 0.08 0.69
2490 181.630089 0.91 0.31 0.08 0.70
2491 181.657466 0.92 0.31 0.08 0.71
2492 181.669143 0.93 0.31 0.08 0.72
2493 181.563635 0.87 0.30 0.08 0.68
2494 181.506082 0.84 0.29 0.08 0.66
2495 181.517878 0.84 0.29 0.08 0.67
2496 181.502147 0.83 0.29 0.08 0.66
2497 181.538326 0.85 0.30 0.08 0.67
2498 181.595455 0.89 0.30 0.08 0.69
2499 181.587755 0.88 0.30 0.08 0.69
2500 181.559734 0.87 0.30 0.08 0.68
2501 181.573447 0.87 0.30 0.08 0.69
2502 181.583951 0.88 0.30 0.08 0.69
2503 181.574844 0.87 0.30 0.08 0.69
2504 181.541861 0.86 0.30 0.08 0.67
2505 181.484431 0.82 0.29 0.08 0.66
2506 181.490595 0.83 0.29 0.08 0.66
2507 181.491885 0.83 0.29 0.08 0.66
2508 181.492262 0.83 0.29 0.08 0.66
2509 181.476282 0.82 0.29 0.08 0.65
2510 181.422342 0.79 0.28 0.08 0.64
2511 181.420443 0.79 0.28 0.08 0.63
2512 181.426084 0.79 0.28 0.08 0.64
2513 181.386003 0.77 0.28 0.08 0.62
2514 181.340392 0.74 0.27 0.08 0.61
2515 181.370819 0.76 0.27 0.08 0.62
2516 181.336540 0.74 0.27 0.08 0.61
2517 181.335850 0.74 0.27 0.08 0.61
2518 181.335545 0.74 0.27 0.08 0.61
2519 181.321741 0.73 0.27 0.08 0.60
2520 181.345118 0.75 0.27 0.08 0.61
2521 181.323382 0.74 0.27 0.08 0.60
2522 181.277599 0.71 0.26 0.08 0.59
2523 181.287384 0.72 0.26 0.08 0.59
2524 181.243472 0.69 0.26 0.08 0.58
2525 181.221126 0.68 0.26 0.08 0.57
2526 181.183432 0.66 0.25 0.08 0.56
2527 181.162856 0.65 0.25 0.08 0.55
2528 181.157250 0.64 0.25 0.08 0.55
2529 181.140813 0.63 0.25 0.08 0.54
2530 181.087478 0.60 0.24 0.08 0.52
2531 181.107736 0.62 0.24 0.08 0.53
2532 181.078532 0.60 0.24 0.08 0.52
2533 181.044997 0.58 0.23 0.08 0.51
2534 181.054298 0.59 0.24 0.08 0.51
2535 181.066833 0.59 0.24 0.08 0.52
2536 181.092228 0.61 0.24 0.08 0.53
2537 181.093504 0.61 0.24 0.08 0.53
2538 181.125460 0.63 0.24 0.08 0.54
2539 181.135588 0.63 0.25 0.08 0.54
2540 181.135542 0.63 0.25 0.08 0.54
2541 181.134040 0.63 0.25 0.08 0.54
2542 181.105528 0.61 0.24 0.08 0.53
2543 181.127366 0.63 0.24 0.08 0.54
2544 181.110553 0.62 0.24 0.08 0.53
2545 181.160303 0.64 0.25 0.08 0.55
2546 181.204779 0.67 0.25 0.08 0.56
2547 181.242989 0.69 0.26 0.08 0.58
2548 181.307022 0.73 0.27 0.08 0.60
2549 181.299502 0.72 0.27 0.08 0.59
2550 181.282070 0.71 0.26 0.08 0.59
2551 181.239023 0.69 0.26 0.08 0.57
2552 181.181286 0.66 0.25 0.08 0.56
2553 181.223548 0.68 0.26 0.08 0.57
2554 181.227901 0.68 0.26 0.08 0.57
2555 181.240598 0.69 0.26 0.08 0.58
2556 181.293007 0.72 0.27 0.08 0.59
2557 181.314717 0.73 0.27 0.08 0.60
2558 181.301112 0.72 0.27 0.08 0.60
2559 181.306259 0.73 0.27 0.08 0.60
2560 181.347287 0.75 0.27 0.08 0.61
2561 181.368535 0.76 0.27 0.08 0.62
2562 181.372747 0.76 0.28 0.08 0.62
2563 181.400953 0.78 0.28 0.08 0.63
2564 181.425970 0.79 0.28 0.08 0.64
2565 181.422203 0.79 0.28 0.08 0.64
2566 181.420998 0.79 0.28 0.08 0.63
2567 181.374350 0.76 0.28 0.08 0.62
2568 181.352458 0.75 0.27 0.08 0.61
2569 181.299968 0.72 0.27 0.08 0.59
2570 181.304593 0.72 0.27 0.08 0.60
2571 181.308445 0.73 0.27 0.08 0.60
2572 181.278829 0.71 0.26 0.08 0.59
2573 181.256601 0.70 0.26 0.08 0.58
2574 181.329524 0.74 0.27 0.08 0.60
2575 181.323814 0.74 0.27 0.08 0.60
2576 181.332336 0.74 0.27 0.08 0.61
2577 181.301608 0.72 0.27 0.08 0.60
2578 181.275831 0.71 0.26 0.08 0.59
2579 181.302697 0.72 0.27 0.08 0.60
2580 181.257555 0.70 0.26 0.08 0.58
2581 181.330150 0.74 0.27 0.08 0.60
2582 181.273139 0.71 0.26 0.08 0.59
2583 181.280607 0.71 0.26 0.08 0.59
2584 181.287645 0.72 0.26 0.08 0.59
2585 181.255612 0.70 0.26 0.08 0.58
2586 181.257512 0.70 0.26 0.08 0.58
2587 181.240753 0.69 0.26 0.08 0.58
2588 181.230760 0.68 0.26 0.08 0.57
2589 181.169225 0.65 0.25 0.08 0.55
2590 181.220502 0.68 0.26 0.08 0.57
2591 181.249398 0.69 0.26 0.08 0.58
2592 181.205121 0.67 0.25 0.08 0.56
2593 181.203204 0.67 0.25 0.08 0.56
2594 181.270363 0.71 0.26 0.08 0.58
2595 181.232966 0.68 0.26 0.08 0.57
2596 181.255759 0.70 0.26 0.08 0.58
2597 181.266054 0.70 0.26 0.08 0.58
2598 181.279398 0.71 0.26 0.08 0.59
2599 181.254904 0.70 0.26 0.08 0.58
2600 181.281272 0.71 0.26 0.08 0.59
2601 181.258312 0.70 0.26 0.08 0.58
2602 181.321190 0.73 0.27 0.08 0.60
2603 181.292013 0.72 0.27 0.08 0.59
2604 181.336870 0.74 0.27 0.08 0.61
2605 181.357323 0.75 0.27 0.08 0.61
2606 181.334195 0.74 0.27 0.08 0.61
2607 181.325716 0.74 0.27 0.08 0.60
2608 181.252629 0.70 0.26 0.08 0.58
2609 181.227535 0.68 0.26 0.08 0.57
2610 181.234157 0.69 0.26 0.08 0.57
2611 181.235006 0.69 0.26 0.08 0.57
2612 181.201731 0.67 0.25 0.08 0.56
2613 181.214003 0.67 0.26 0.08 0.57
2614 181.209872 0.67 0.26 0.08 0.56
2615 181.209387 0.67 0.25 0.08 0.56
2616 181.163806 0.65 0.25 0.08 0.55
2617 181.173201 0.65 0.25 0.08 0.55
2618 181.194090 0.66 0.25 0.08 0.56
2619 181.219777 0.68 0.26 0.08 0.57
2620 181.158821 0.64 0.25 0.08 0.55
2621 181.136985 0.63 0.25 0.08 0.54
2622 181.171638 0.65 0.25 0.08 0.55
2623 181.176652 0.65 0.25 0.08 0.55
2624 181.153570 0.64 0.25 0.08 0.55
2625 181.146570 0.64 0.25 0.08 0.54
2626 181.107221 0.62 0.24 0.08 0.53
2627 181.075348 0.60 0.24 0.08 0.52
2628 181.151711 0.64 0.25 0.08 0.55
2629 181.165745 0.65 0.25 0.08 0.55
2630 181.197399 0.67 0.25 0.08 0.56
2631 181.207525 0.67 0.25 0.08 0.56
2632 181.193871 0.66 0.25 0.08 0.56
2633 181.252642 0.70 0.26 0.08 0.58
2634 181.247548 0.69 0.26 0.08 0.58
2635 181.218053 0.68 0.26 0.08 0.57
2636 181.193408 0.66 0.25 0.08 0.56
2637 181.214656 0.67 0.26 0.08 0.57
2638 181.299308 0.72 0.27 0.08 0.59
2639 181.216060 0.68 0.26 0.08 0.57
2640 181.192245 0.66 0.25 0.08 0.56
2641 181.212658 0.67 0.26 0.08 0.57
2642 181.189437 0.66 0.25 0.08 0.56
2643 181.206953 0.67 0.25 0.08 0.56
2644 181.192183 0.66 0.25 0.08 0.56
2645 181.166813 0.65 0.25 0.08 0.55
2646 181.158025 0.64 0.25 0.08 0.55
2647 181.126637 0.63 0.24 0.08 0.54
2648 181.073723 0.60 0.24 0.08 0.52
2649 181.123093 0.62 0.24 0.08 0.54
2650 181.141429 0.63 0.25 0.08 0.54
2651 181.045583 0.58 0.23 0.08 0.51
2652 181.073872 0.60 0.24 0.08 0.52
2653 181.082610 0.60 0.24 0.08 0.52
2654 181.074481 0.60 0.24 0.08 0.52
2655 181.105035 0.61 0.24 0.08 0.53
2656 181.104600 0.61 0.24 0.08 0.53
2657 181.130938 0.63 0.25 0.08 0.54
2658 181.137114 0.63 0.25 0.08 0.54
2659 181.131444 0.63 0.25 0.08 0.54
2660 181.110180 0.62 0.24 0.08 0.53
2661 181.112916 0.62 0.24 0.08 0.53
2662 181.069735 0.59 0.24 0.08 0.52
2663 181.053909 0.59 0.24 0.08 0.51
2664 181.128206 0.63 0.24 0.08 0.54
2665 181.163006 0.65 0.25 0.08 0.55
2666 181.171520 0.65 0.25 0.08 0.55
2667 181.197293 0.67 0.25 0.08 0.56
2668 181.175493 0.65 0.25 0.08 0.55
2669 181.239122 0.69 0.26 0.08 0.57
2670 181.243997 0.69 0.26 0.08 0.58
2671 181.273891 0.71 0.26 0.08 0.59
2672 181.266990 0.70 0.26 0.08 0.58
2673 181.261756 0.70 0.26 0.08 0.58
2674 181.238691 0.69 0.26 0.08 0.57
2675 181.275240 0.71 0.26 0.08 0.59
2676 181.294310 0.72 0.27 0.08 0.59
2677 181.275191 0.71 0.26 0.08 0.59
2678 181.250700 0.69 0.26 0.08 0.58
2679 181.259646 0.70 0.26 0.08 0.58
2680 181.270621 0.71 0.26 0.08 0.59
2681 181.267408 0.70 0.26 0.08 0.58
2682 181.238126 0.69 0.26 0.08 0.57
2683 181.199249 0.67 0.25 0.08 0.56
2684 181.207643 0.67 0.25 0.08 0.56
2685 181.232116 0.68 0.26 0.08 0.57
2686 181.200803 0.67 0.25 0.08 0.56
2687 181.219972 0.68 0.26 0.08 0.57
2688 181.248389 0.69 0.26 0.08 0.58
2689 181.309553 0.73 0.27 0.08 0.60
2690 181.316117 0.73 0.27 0.08 0.60
2691 181.303757 0.72 0.27 0.08 0.60
2692 181.271243 0.71 0.26 0.08 0.59
2693 181.263181 0.70 0.26 0.08 0.58
2694 181.282047 0.71 0.26 0.08 0.59
2695 181.282001 0.71 0.26 0.08 0.59
2696 181.314803 0.73 0.27 0.08 0.60
2697 181.296161 0.72 0.27 0.08 0.59
2698 181.279939 0.71 0.26 0.08 0.59
2699 181.271938 0.71 0.26 0.08 0.59
2700 181.335525 0.74 0.27 0.08 0.61
2701 181.360546 0.76 0.27 0.08 0.61
2702 181.318853 0.73 0.27 0.08 0.60
2703 181.360535 0.76 0.27 0.08 0.61
2704 181.444990 0.80 0.28 0.08 0.64
2705 181.449053 0.81 0.28 0.08 0.64
2706 181.465752 0.81 0.29 0.08 0.65
2707 181.504868 0.84 0.29 0.08 0.66
2708 181.471634 0.82 0.29 0.08 0.65
2709 181.485011 0.83 0.29 0.08 0.66
2710 181.450905 0.81 0.28 0.08 0.64
2711 181.413815 0.79 0.28 0.08 0.63
2712 181.439563 0.80 0.28 0.08 0.64
2713 181.464384 0.81 0.29 0.08 0.65
2714 181.474656 0.82 0.29 0.08 0.65
2715 181.510690 0.84 0.29 0.08 0.66
2716 181.492111 0.83 0.29 0.08 0.66
2717 181.492340 0.83 0.29 0.08 0.66
2718 181.382376 0.77 0.28 0.08 0.62
2719 181.450466 0.81 0.28 0.08 0.64
2720 181.409743 0.78 0.28 0.08 0.63
2721 181.444305 0.80 0.28 0.08 0.64
2722 181.474604 0.82 0.29 0.08 0.65
2723 181.481130 0.82 0.29 0.08 0.65
2724 181.496627 0.83 0.29 0.08 0.66
2725 181.466316 0.81 0.29 0.08 0.65
2726 181.409106 0.78 0.28 0.08 0.63
2727 181.397827 0.78 0.28 0.08 0.63
2728 181.430081 0.79 0.28 0.08 0.64
2729 181.432561 0.80 0.28 0.08 0.64
2730 181.373202 0.76 0.28 0.08 0.62
2731 181.351048 0.75 0.27 0.08 0.61
2732 181.310938 0.73 0.27 0.08 0.60
2733 181.339210 0.74 0.27 0.08 0.61
2734 181.309998 0.73 0.27 0.08 0.60
2735 181.287623 0.72 0.26 0.08 0.59
2736 181.322643 0.73 0.27 0.08 0.60
2737 181.299436 0.72 0.27 0.08 0.59
2738 181.305803 0.73 0.27 0.08 0.60
2739 181.262948 0.70 0.26 0.08 0.58
2740 181.267598 0.70 0.26 0.08 0.58
2741 181.300822 0.72 0.27 0.08 0.60
2742 181.296988 0.72 0.27 0.08 0.59
2743 181.290081 0.72 0.26 0.08 0.59
2744 181.267059 0.70 0.26 0.08 0.58
2745 181.321122 0.73 0.27 0.08 0.60
2746 181.308553 0.73 0.27 0.08 0.60
2747 181.315616 0.73 0.27 0.08 0.60
2748 181.404727 0.78 0.28 0.08 0.63
2749 181.371746 0.76 0.27 0.08 0.62
2750 181.401625 0.78 0.28 0.08 0.63
2751 181.331873 0.74 0.27 0.08 0.61
2752 181.250394 0.69 0.26 0.08 0.58
2753 181.288175 0.72 0.26 0.08 0.59
2754 181.234766 0.69 0.26 0.08 0.57
2755 181.201918 0.67 0.25 0.08 0.56
2756 181.157940 0.64 0.25 0.08 0.55
2757 181.169649 0.65 0.25 0.08 0.55
2758 181.185118 0.66 0.25 0.08 0.56
2759 181.137663 0.63 0.25 0.08 0.54
2760 181.161543 0.65 0.25 0.08 0.55
2761 181.166819 0.65 0.25 0.08 0.55
2762 181.130933 0.63 0.25 0.08 0.54
2763 181.172170 0.65 0.25 0.08 0.55
2764 181.103130 0.61 0.24 0.08 0.53
2765 181.068269 0.59 0.24 0.08 0.52
2766 181.038938 0.58 0.23 0.08 0.51
2767 180.969178 0.54 0.23 0.08 0.49
2768 181.009661 0.56 0.23 0.08 0.50
2769 181.042169 0.58 0.23 0.08 0.51
2770 181.011732 0.56 0.23 0.08 0.50
2771 181.023612 0.57 0.23 0.08 0.50
2772 181.002537 0.56 0.23 0.08 0.50
2773 180.985005 0.55 0.23 0.08 0.49
2774 180.953620 0.53 0.22 0.08 0.48
2775 180.962148 0.53 0.22 0.08 0.48
2776 180.927209 0.52 0.22 0.08 0.47
2777 180.935626 0.52 0.22 0.08 0.47
2778 180.934986 0.52 0.22 0.08 0.47
2779 180.879904 0.49 0.21 0.08 0.46
2780 180.907088 0.50 0.22 0.08 0.46
2781 180.911984 0.51 0.22 0.08 0.47
2782 180.887622 0.49 0.22 0.08 0.46
2783 180.855851 0.48 0.21 0.08 0.45
2784 180.833997 0.46 0.21 0.08 0.44
2785 180.858415 0.48 0.21 0.08 0.45
2786 180.866194 0.48 0.21 0.08 0.45
2787 180.870322 0.48 0.21 0.08 0.45
2788 180.931244 0.52 0.22 0.08 0.47
2789 180.954358 0.53 0.22 0.08 0.48
2790 180.995145 0.55 0.23 0.08 0.49
2791 180.984034 0.55 0.23 0.08 0.49
2792 180.992467 0.55 0.23 0.08 0.49
2793 181.007083 0.56 0.23 0.08 0.50
2794 180.992023 0.55 0.23 0.08 0.49
2795 180.937587 0.52 0.22 0.08 0.47
2796 180.899283 0.50 0.22 0.08 0.46
2797 180.980220 0.54 0.23 0.08 0.49
2798 181.003381 0.56 0.23 0.08 0.50
2799 180.986179 0.55 0.23 0.08 0.49
2800 181.044746 0.58 0.23 0.08 0.51
2801 181.010871 0.56 0.23 0.08 0.50
2802 181.037474 0.58 0.23 0.08 0.51
2803 181.041739 0.58 0.23 0.08 0.51
2804 180.988171 0.55 0.23 0.08 0.49
2805 181.003396 0.56 0.23 0.08 0.50
2806 180.991272 0.55 0.23 0.08 0.49
2807 181.000416 0.56 0.23 0.08 0.50
2808 181.022575 0.57 0.23 0.08 0.50
2809 181.022365 0.57 0.23 0.08 0.50
2810 181.075949 0.60 0.24 0.08 0.52
2811 181.157969 0.64 0.25 0.08 0.55
2812 181.157851 0.64 0.25 0.08 0.55
2813 181.152771 0.64 0.25 0.08 0.55
2814 181.111346 0.62 0.24 0.08 0.53
2815 181.130310 0.63 0.25 0.08 0.54
2816 181.130333 0.63 0.25 0.08 0.54
2817 181.118804 0.62 0.24 0.08 0.53
2818 181.109363 0.62 0.24 0.08 0.53
2819 181.103250 0.61 0.24 0.08 0.53
2820 181.101090 0.61 0.24 0.08 0.53
2821 181.059366 0.59 0.24 0.08 0.52
2822 181.032218 0.57 0.23 0.08 0.51
2823 180.992854 0.55 0.23 0.08 0.49
2824 181.032120 0.57 0.23 0.08 0.51
2825 181.057040 0.59 0.24 0.08 0.51
2826 181.065657 0.59 0.24 0.08 0.52
2827 181.038577 0.58 0.23 0.08 0.51
2828 181.070262 0.59 0.24 0.08 0.52
2829 181.042016 0.58 0.23 0.08 0.51
2830 181.063284 0.59 0.24 0.08 0.52
2831 181.065226 0.59 0.24 0.08 0.52
2832 181.128715 0.63 0.25 0.08 0.54
2833 181.205805 0.67 0.25 0.08 0.56
2834 181.210915 0.67 0.26 0.08 0.57
2835 181.205119 0.67 0.25 0.08 0.56
2836 181.251033 0.70 0.26 0.08 0.58
2837 181.302097 0.72 0.27 0.08 0.60
2838 181.283893 0.71 0.26 0.08 0.59
2839 181.299373 0.72 0.27 0.08 0.59
2840 181.320255 0.73 0.27 0.08 0.60
2841 181.293099 0.72 0.27 0.08 0.59
2842 181.300977 0.72 0.27 0.08 0.60
2843 181.307530 0.73 0.27 0.08 0.60
2844 181.262126 0.70 0.26 0.08 0.58
2845 181.232504 0.68 0.26 0.08 0.57
2846 181.246304 0.69 0.26 0.08 0.58
2847 181.286236 0.71 0.26 0.08 0.59
2848 181.249765 0.69 0.26 0.08 0.58
2849 181.205544 0.67 0.25 0.08 0.56
2850 181.198409 0.67 0.25 0.08 0.56
2851 181.164637 0.65 0.25 0.08 0.55
2852 181.192859 0.66 0.25 0.08 0.56
2853 181.222920 0.68 0.26 0.08 0.57
2854 181.270200 0.71 0.26 0.08 0.58
2855 181.282108 0.71 0.26 0.08 0.59
2856 181.336931 0.74 0.27 0.08 0.61
2857 181.332160 0.74 0.27 0.08 0.61
2858 181.315562 0.73 0.27 0.08 0.60
2859 181.337538 0.74 0.27 0.08 0.61
2860 181.404231 0.78 0.28 0.08 0.63
2861 181.408413 0.78 0.28 0.08 0.63
2862 181.389831 0.77 0.28 0.08 0.62
2863 181.436358 0.80 0.28 0.08 0.64
2864 181.472510 0.82 0.29 0.08 0.65
2865 181.494038 0.83 0.29 0.08 0.66
2866 181.518407 0.84 0.29 0.08 0.67
2867 181.440383 0.80 0.28 0.08 0.64
2868 181.411261 0.78 0.28 0.08 0.63
2869 181.409040 0.78 0.28 0.08 0.63
2870 181.419424 0.79 0.28 0.08 0.63
2871 181.400609 0.78 0.28 0.08 0.63
2872 181.338042 0.74 0.27 0.08 0.61
2873 181.353514 0.75 0.27 0.08 0.61
2874 181.313265 0.73 0.27 0.08 0.60
2875 181.294718 0.72 0.27 0.08 0.59
2876 181.265487 0.70 0.26 0.08 0.58
2877 181.254093 0.70 0.26 0.08 0.58
2878 181.233849 0.69 0.26 0.08 0.57
2879 181.238050 0.69 0.26 0.08 0.57
2880 181.198526 0.67 0.25 0.08 0.56
2881 181.172599 0.65 0.25 0.08 0.55
2882 181.160187 0.64 0.25 0.08 0.55
2883 181.156838 0.64 0.25 0.08 0.55
2884 181.145246 0.64 0.25 0.08 0.54
2885 181.163132 0.65 0.25 0.08 0.55
2886 181.168484 0.65 0.25 0.08 0.55
2887 181.108159 0.62 0.24 0.08 0.53
2888 181.098896 0.61 0.24 0.08 0.53
2889 181.096699 0.61 0.24 0.08 0.53
2890 181.083624 0.60 0.24 0.08 0.52
2891 181.076285 0.60 0.24 0.08 0.52
2892 181.124292 0.62 0.24 0.08 0.54
2893 181.105954 0.61 0.24 0.08 0.53
2894 181.079096 0.60 0.24 0.08 0.52
2895 181.068143 0.59 0.24 0.08 0.52
2896 181.036561 0.58 0.23 0.08 0.51
2897 181.024341 0.57 0.23 0.08 0.50
2898 181.055586 0.59 0.24 0.08 0.51
2899 181.106373 0.61 0.24 0.08 0.53
2900 181.126393 0.63 0.24 0.08 0.54
2901 181.121395 0.62 0.24 0.08 0.54
2902 181.061290 0.59 0.24 0.08 0.52
2903 181.001204 0.56 0.23 0.08 0.50
2904 181.001715 0.56 0.23 0.08 0.50
2905 180.939049 0.52 0.22 0.08 0.48
2906 180.990454 0.55 0.23 0.08 0.49
2907 180.989048 0.55 0.23 0.08 0.49
2908 181.011400 0.56 0.23 0.08 0.50
2909 181.039125 0.58 0.23 0.08 0.51
2910 181.031481 0.57 0.23 0.08 0.51
2911 181.098142 0.61 0.24 0.08 0.53
2912 181.082297 0.60 0.24 0.08 0.52
2913 181.056108 0.59 0.24 0.08 0.51
2914 181.028629 0.57 0.23 0.08 0.50
2915 180.988522 0.55 0.23 0.08 0.49
2916 181.023212 0.57 0.23 0.08 0.50
2917 181.022181 0.57 0.23 0.08 0.50
2918 181.083447 0.60 0.24 0.08 0.52
2919 181.075214 0.60 0.24 0.08 0.52
2920 181.118945 0.62 0.24 0.08 0.53
2921 181.096288 0.61 0.24 0.08 0.53
2922 181.112716 0.62 0.24 0.08 0.53
2923 181.160700 0.64 0.25 0.08 0.55
2924 181.137860 0.63 0.25 0.08 0.54
2925 181.149629 0.64 0.25 0.08 0.54
2926 181.172981 0.65 0.25 0.08 0.55
2927 181.179503 0.66 0.25 0.08 0.55
2928 181.286309 0.71 0.26 0.08 0.59
2929 181.167729 0.65 0.25 0.08 0.55
2930 181.185310 0.66 0.25 0.08 0.56
2931 181.125010 0.63 0.24 0.08 0.54
2932 181.116844 0.62 0.24 0.08 0.53
2933 181.128133 0.63 0.24 0.08 0.54
2934 181.129538 0.63 0.25 0.08 0.54
2935 181.132189 0.63 0.25 0.08 0.54
2936 181.142978 0.63 0.25 0.08 0.54
2937 181.159016 0.64 0.25 0.08 0.55
2938 181.153963 0.64 0.25 0.08 0.55
2939 181.160538 0.64 0.25 0.08 0.55
2940 181.120648 0.62 0.24 0.08 0.54
2941 181.188332 0.66 0.25 0.08 0.56
2942 181.213517 0.67 0.26 0.08 0.57
2943 181.238618 0.69 0.26 0.08 0.57
2944 181.226270 0.68 0.26 0.08 0.57
2945 181.234096 0.69 0.26 0.08 0.57
2946 181.242921 0.69 0.26 0.08 0.58
2947 181.253911 0.70 0.26 0.08 0.58
2948 181.264467 0.70 0.26 0.08 0.58
2949 181.306363 0.73 0.27 0.08 0.60
2950 181.270154 0.71 0.26 0.08 0.58
2951 181.332490 0.74 0.27 0.08 0.61
2952 181.337704 0.74 0.27 0.08 0.61
2953 181.328022 0.74 0.27 0.08 0.60
2954 181.299696 0.72 0.27 0.08 0.59
2955 181.316664 0.73 0.27 0.08 0.60
2956 181.307435 0.73 0.27 0.08 0.60
2957 181.278454 0.71 0.26 0.08 0.59
2958 181.277600 0.71 0.26 0.08 0.59
2959 181.277426 0.71 0.26 0.08 0.59
2960 181.289971 0.72 0.26 0.08 0.59
2961 181.261489 0.70 0.26 0.08 0.58
2962 181.324285 0.74 0.27 0.08 0.60
2963 181.338308 0.74 0.27 0.08 0.61
2964 181.358501 0.75 0.27 0.08 0.61
2965 181.364594 0.76 0.27 0.08 0.62
2966 181.343758 0.75 0.27 0.08 0.61
2967 181.365239 0.76 0.27 0.08 0.62
2968 181.349398 0.75 0.27 0.08 0.61
2969 181.336903 0.74 0.27 0.08 0.61
2970 181.386377 0.77 0.28 0.08 0.62
2971 181.425765 0.79 0.28 0.08 0.64
2972 181.402833 0.78 0.28 0.08 0.63
2973 181.377949 0.77 0.28 0.08 0.62
2974 181.398813 0.78 0.28 0.08 0.63
2975 181.407452 0.78 0.28 0.08 0.63
2976 181.442776 0.80 0.28 0.08 0.64
2977 181.413088 0.79 0.28 0.08 0.63
2978 181.336115 0.74 0.27 0.08 0.61
2979 181.284891 0.71 0.26 0.08 0.59
2980 181.253785 0.70 0.26 0.08 0.58
2981 181.229107 0.68 0.26 0.08 0.57
2982 181.287875 0.72 0.26 0.08 0.59
2983 181.280195 0.71 0.26 0.08 0.59
2984 181.250328 0.69 0.26 0.08 0.58
2985 181.263695 0.70 0.26 0.08 0.58
2986 181.280083 0.71 0.26 0.08 0.59
2987 181.274055 0.71 0.26 0.08 0.59
2988 181.254786 0.70 0.26 0.08 0.58
2989 181.252805 0.70 0.26 0.08 0.58
2990 181.234896 0.69 0.26 0.08 0.57
2991 181.289723 0.72 0.26 0.08 0.59
2992 181.275640 0.71 0.26 0.08 0.59
2993 181.215501 0.68 0.26 0.08 0.57
2994 181.212588 0.67 0.26 0.08 0.57
2995 181.197624 0.67 0.25 0.08 0.56
2996 181.207681 0.67 0.25 0.08 0.56
2997 181.202264 0.67 0.25 0.08 0.56
2998 181.180633 0.66 0.25 0.08 0.56
2999 181.158704 0.64 0.25 0.08 0.55
3000 181.109647 0.62 0.24 0.08 0.53
3001 181.098796 0.61 0.24 0.08 0.53
3002 181.109091 0.62 0.24 0.08 0.53
3003 181.158360 0.64 0.25 0.08 0.55
3004 181.216829 0.68 0.26 0.08 0.57
3005 181.226614 0.68 0.26 0.08 0.57
3006 181.219163 0.68 0.26 0.08 0.57
3007 181.213246 0.67 0.26 0.08 0.57
3008 181.152120 0.64 0.25 0.08 0.55
3009 181.060528 0.59 0.24 0.08 0.52
3010 181.085984 0.60 0.24 0.08 0.52
3011 181.103463 0.61 0.24 0.08 0.53
3012 181.088387 0.60 0.24 0.08 0.52
3013 181.132301 0.63 0.25 0.08 0.54
3014 181.085776 0.60 0.24 0.08 0.52
3015 181.065291 0.59 0.24 0.08 0.52
3016 181.050786 0.58 0.24 0.08 0.51
3017 181.058946 0.59 0.24 0.08 0.51
3018 181.090185 0.61 0.24 0.08 0.53
3019 181.090209 0.61 0.24 0.08 0.53
3020 181.119766 0.62 0.24 0.08 0.54
3021 181.145593 0.64 0.25 0.08 0.54
3022 181.151929 0.64 0.25 0.08 0.55
3023 181.158353 0.64 0.25 0.08 0.55
3024 181.137827 0.63 0.25 0.08 0.54
3025 181.160983 0.64 0.25 0.08 0.55
3026 181.174817 0.65 0.25 0.08 0.55
3027 181.207675 0.67 0.25 0.08 0.56
3028 181.169534 0.65 0.25 0.08 0.55
3029 181.227057 0.68 0.26 0.08 0.57
3030 181.230226 0.68 0.26 0.08 0.57
3031 181.224728 0.68 0.26 0.08 0.57
3032 181.280034 0.71 0.26 0.08 0.59
3033 181.222906 0.68 0.26 0.08 0.57
3034 181.255691 0.70 0.26 0.08 0.58
3035 181.299415 0.72 0.27 0.08 0.59
3036 181.345731 0.75 0.27 0.08 0.61
3037 181.349687 0.75 0.27 0.08 0.61
3038 181.355677 0.75 0.27 0.08 0.61
3039 181.327272 0.74 0.27 0.08 0.60
3040 181.327809 0.74 0.27 0.08 0.60
3041 181.323374 0.74 0.27 0.08 0.60
3042 181.327574 0.74 0.27 0.08 0.60
3043 181.379432 0.77 0.28 0.08 0.62
3044 181.429393 0.79 0.28 0.08 0.64
3045 181.400851 0.78 0.28 0.08 0.63
3046 181.401870 0.78 0.28 0.08 0.63
3047 181.429555 0.79 0.28 0.08 0.64
3048 181.462382 0.81 0.29 0.08 0.65
3049 181.455353 0.81 0.29 0.08 0.65
3050 181.434170 0.80 0.28 0.08 0.64
3051 181.506268 0.84 0.29 0.08 0.66
3052 181.509229 0.84 0.29 0.08 0.66
3053 181.552742 0.86 0.30 0.08 0.68
3054 181.533634 0.85 0.29 0.08 0.67
3055 181.621300 0.90 0.31 0.08 0.70
